problem,length,solver,run,fitness,evaluations
IsingSpinGlass,144,1+(Lambda Lambda),48,1,574506
IsingSpinGlass,144,1+(Lambda Lambda),49,1,371472
IsingSpinGlass,144,1+(Lambda Lambda),50,0.991806,1706197
IsingSpinGlass,144,1+(Lambda Lambda),51,1,944688
IsingSpinGlass,144,1+(Lambda Lambda),52,1,185594
IsingSpinGlass,144,1+(Lambda Lambda),53,1,48814317
IsingSpinGlass,144,1+(Lambda Lambda),54,1,947506
IsingSpinGlass,144,1+(Lambda Lambda),55,1,2941518
IsingSpinGlass,144,1+(Lambda Lambda),56,1,51239150
IsingSpinGlass,144,1+(Lambda Lambda),57,1,2890498
IsingSpinGlass,144,1+(Lambda Lambda),58,1,7805312
IsingSpinGlass,144,1+(Lambda Lambda),59,1,7753758
IsingSpinGlass,144,1+(Lambda Lambda),60,1,2870717
IsingSpinGlass,144,1+(Lambda Lambda),61,1,25871211
IsingSpinGlass,144,1+(Lambda Lambda),62,1,7336856
IsingSpinGlass,144,1+(Lambda Lambda),63,1,1129226
IsingSpinGlass,144,1+(Lambda Lambda),64,1,6315097
IsingSpinGlass,144,1+(Lambda Lambda),65,1,785532
IsingSpinGlass,144,1+(Lambda Lambda),66,1,32573201
IsingSpinGlass,144,1+(Lambda Lambda),67,1,496176
IsingSpinGlass,144,1+(Lambda Lambda),68,1,6813611
IsingSpinGlass,144,1+(Lambda Lambda),69,1,1182324
IsingSpinGlass,144,1+(Lambda Lambda),70,1,2519727
IsingSpinGlass,144,1+(Lambda Lambda),71,1,9254299
IsingSpinGlass,144,1+(Lambda Lambda),72,1,5408840
IsingSpinGlass,144,1+(Lambda Lambda),73,1,5692567
IsingSpinGlass,144,1+(Lambda Lambda),74,1,13260600
IsingSpinGlass,144,1+(Lambda Lambda),75,1,6107576
IsingSpinGlass,144,1+(Lambda Lambda),76,1,7245175
IsingSpinGlass,144,1+(Lambda Lambda),77,1,7699708
IsingSpinGlass,144,1+(Lambda Lambda),78,1,57177859
IsingSpinGlass,144,1+(Lambda Lambda),79,1,4577304
IsingSpinGlass,144,1+(Lambda Lambda),80,0.991669,11240592
IsingSpinGlass,144,1+(Lambda Lambda),81,1,499714
IsingSpinGlass,144,1+(Lambda Lambda),82,1,398759
IsingSpinGlass,144,1+(Lambda Lambda),83,1,1167233
IsingSpinGlass,144,1+(Lambda Lambda),84,1,898856
IsingSpinGlass,144,1+(Lambda Lambda),85,1,913284
IsingSpinGlass,144,1+(Lambda Lambda),86,1,2731990
IsingSpinGlass,144,1+(Lambda Lambda),87,1,2586168
IsingSpinGlass,144,1+(Lambda Lambda),88,1,38720680
IsingSpinGlass,144,1+(Lambda Lambda),89,1,1017929
IsingSpinGlass,144,1+(Lambda Lambda),90,1,9619066
IsingSpinGlass,144,1+(Lambda Lambda),91,1,10241419
IsingSpinGlass,144,1+(Lambda Lambda),92,1,941200
IsingSpinGlass,144,1+(Lambda Lambda),93,1,4751702
IsingSpinGlass,144,1+(Lambda Lambda),94,1,55644498
IsingSpinGlass,144,1+(Lambda Lambda),95,1,359713
IsingSpinGlass,144,1+(Lambda Lambda),96,1,946516
IsingSpinGlass,144,1+(Lambda Lambda),97,1,283399
IsingSpinGlass,144,1+(Lambda Lambda),98,1,961360
IsingSpinGlass,144,1+(Lambda Lambda),99,1,8165841
IsingSpinGlass,144,LTGA,0,1,77225
IsingSpinGlass,144,LTGA,1,1,113942
IsingSpinGlass,144,LTGA,2,1,79706
IsingSpinGlass,144,LTGA,3,1,69414
IsingSpinGlass,144,LTGA,4,1,71342
IsingSpinGlass,144,LTGA,5,1,113784
IsingSpinGlass,144,LTGA,6,1,85640
IsingSpinGlass,144,LTGA,7,1,80068
IsingSpinGlass,144,LTGA,8,1,72428
IsingSpinGlass,144,LTGA,9,1,73375
IsingSpinGlass,144,LTGA,10,1,91495
IsingSpinGlass,144,LTGA,11,1,117813
IsingSpinGlass,144,LTGA,12,1,76452
IsingSpinGlass,144,LTGA,13,1,80710
IsingSpinGlass,144,LTGA,14,1,100725
IsingSpinGlass,144,LTGA,15,1,100428
IsingSpinGlass,144,LTGA,16,1,97179
IsingSpinGlass,144,LTGA,17,1,99422
IsingSpinGlass,144,LTGA,18,1,103288
IsingSpinGlass,144,LTGA,19,1,104354
IsingSpinGlass,144,LTGA,20,1,106627
IsingSpinGlass,144,LTGA,21,0.991928,71890
IsingSpinGlass,144,LTGA,22,1,69967
IsingSpinGlass,144,LTGA,23,1,101363
IsingSpinGlass,144,LTGA,24,1,103398
IsingSpinGlass,144,LTGA,25,1,74733
IsingSpinGlass,144,LTGA,26,1,105496
IsingSpinGlass,144,LTGA,27,1,77333
IsingSpinGlass,144,LTGA,28,1,103775
IsingSpinGlass,144,LTGA,29,1,104773
IsingSpinGlass,144,LTGA,30,1,107810
IsingSpinGlass,144,LTGA,31,1,75329
IsingSpinGlass,144,LTGA,32,1,45461
IsingSpinGlass,144,LTGA,33,1,90074
IsingSpinGlass,144,LTGA,34,1,87615
IsingSpinGlass,144,LTGA,35,1,106875
IsingSpinGlass,144,LTGA,36,1,69984
IsingSpinGlass,144,LTGA,37,1,71095
IsingSpinGlass,144,LTGA,38,1,124388
IsingSpinGlass,144,LTGA,39,1,71536
IsingSpinGlass,144,LTGA,40,1,73285
IsingSpinGlass,144,LTGA,41,1,69553
IsingSpinGlass,144,LTGA,42,1,103233
IsingSpinGlass,144,LTGA,43,1,128021
IsingSpinGlass,144,LTGA,44,1,104108
IsingSpinGlass,144,LTGA,45,1,77809
IsingSpinGlass,144,LTGA,46,1,94628
IsingSpinGlass,144,LTGA,47,1,72652
IsingSpinGlass,144,LTGA,48,1,72267
IsingSpinGlass,144,LTGA,49,1,68997
IsingSpinGlass,144,LTGA,50,0.991806,71159
IsingSpinGlass,144,LTGA,51,1,71027
IsingSpinGlass,144,LTGA,52,1,72129
IsingSpinGlass,144,LTGA,53,1,122807
IsingSpinGlass,144,LTGA,54,1,72229
IsingSpinGlass,144,LTGA,55,1,78879
IsingSpinGlass,144,LTGA,56,1,112826
IsingSpinGlass,144,LTGA,57,1,89421
IsingSpinGlass,144,LTGA,58,1,102244
IsingSpinGlass,144,LTGA,59,1,70649
IsingSpinGlass,144,LTGA,60,1,69345
IsingSpinGlass,144,LTGA,61,1,98253
IsingSpinGlass,144,LTGA,62,1,70828
IsingSpinGlass,144,LTGA,63,1,113447
IsingSpinGlass,144,LTGA,64,1,98075
IsingSpinGlass,144,LTGA,65,1,70016
IsingSpinGlass,144,LTGA,66,1,74026
IsingSpinGlass,144,LTGA,67,1,69770
IsingSpinGlass,144,LTGA,68,1,92234
IsingSpinGlass,144,LTGA,69,1,91164
IsingSpinGlass,144,LTGA,70,1,74630
IsingSpinGlass,144,LTGA,71,1,74960
IsingSpinGlass,144,LTGA,72,1,83790
IsingSpinGlass,144,LTGA,73,1,94568
IsingSpinGlass,144,LTGA,74,1,82134
IsingSpinGlass,144,LTGA,75,1,69189
IsingSpinGlass,144,LTGA,76,1,85836
IsingSpinGlass,144,LTGA,77,1,84297
IsingSpinGlass,144,LTGA,78,1,100968
IsingSpinGlass,144,LTGA,79,1,75870
IsingSpinGlass,144,LTGA,80,1,128749
IsingSpinGlass,144,LTGA,81,1,71091
IsingSpinGlass,144,LTGA,82,1,69981
IsingSpinGlass,144,LTGA,83,1,74539
IsingSpinGlass,144,LTGA,84,1,74644
IsingSpinGlass,144,LTGA,85,1,70884
IsingSpinGlass,144,LTGA,86,1,74924
IsingSpinGlass,144,LTGA,87,1,69582
IsingSpinGlass,144,LTGA,88,1,79016
IsingSpinGlass,144,LTGA,89,1,73724
IsingSpinGlass,144,LTGA,90,1,100266
IsingSpinGlass,144,LTGA,91,1,101200
IsingSpinGlass,144,LTGA,92,1,100578
IsingSpinGlass,144,LTGA,93,1,79062
IsingSpinGlass,144,LTGA,94,1,98992
IsingSpinGlass,144,LTGA,95,1,69256
IsingSpinGlass,144,LTGA,96,1,72537
IsingSpinGlass,144,LTGA,97,1,76166
IsingSpinGlass,144,LTGA,98,1,100986
IsingSpinGlass,144,LTGA,99,1,70756
IsingSpinGlass,144,P3,0,1,43417
IsingSpinGlass,144,P3,1,1,42543
IsingSpinGlass,144,P3,2,1,34230
IsingSpinGlass,144,P3,3,1,18476
IsingSpinGlass,144,P3,4,1,12115
IsingSpinGlass,144,P3,5,1,34130
IsingSpinGlass,144,P3,6,1,19681
IsingSpinGlass,144,P3,7,1,67771
IsingSpinGlass,144,P3,8,1,18300
IsingSpinGlass,144,P3,9,1,21589
IsingSpinGlass,144,P3,10,1,26572
IsingSpinGlass,144,P3,11,1,19557
IsingSpinGlass,144,P3,12,1,21040
IsingSpinGlass,144,P3,13,1,24606
IsingSpinGlass,144,P3,14,1,34886
IsingSpinGlass,144,P3,15,1,30316
IsingSpinGlass,144,P3,16,1,21643
IsingSpinGlass,144,P3,17,1,24806
IsingSpinGlass,144,P3,18,1,39909
IsingSpinGlass,144,P3,19,1,33104
IsingSpinGlass,144,P3,20,1,36802
IsingSpinGlass,144,P3,21,1,48682
IsingSpinGlass,144,P3,22,1,15219
IsingSpinGlass,144,P3,23,1,30302
IsingSpinGlass,144,P3,24,1,31273
IsingSpinGlass,144,P3,25,1,41640
IsingSpinGlass,144,P3,26,1,25052
IsingSpinGlass,144,P3,27,1,26144
IsingSpinGlass,144,P3,28,1,34428
IsingSpinGlass,144,P3,29,1,35786
IsingSpinGlass,144,P3,30,1,39204
IsingSpinGlass,144,P3,31,1,32116
IsingSpinGlass,144,P3,32,1,33807
IsingSpinGlass,144,P3,33,1,41324
IsingSpinGlass,144,P3,34,1,25374
IsingSpinGlass,144,P3,35,1,49318
IsingSpinGlass,144,P3,36,1,9720
IsingSpinGlass,144,P3,37,1,41796
IsingSpinGlass,144,P3,38,1,25921
IsingSpinGlass,144,P3,39,1,53301
IsingSpinGlass,144,P3,40,1,18175
IsingSpinGlass,144,P3,41,1,27169
IsingSpinGlass,144,P3,42,1,21379
IsingSpinGlass,144,P3,43,1,16280
IsingSpinGlass,144,P3,44,1,54819
IsingSpinGlass,144,P3,45,1,27676
IsingSpinGlass,144,P3,46,1,19179
IsingSpinGlass,144,P3,47,1,14254
IsingSpinGlass,144,P3,48,1,33850
IsingSpinGlass,144,P3,49,1,19197
IsingSpinGlass,144,P3,50,1,45040
IsingSpinGlass,144,P3,51,1,25004
IsingSpinGlass,144,P3,52,1,19034
IsingSpinGlass,144,P3,53,1,76119
IsingSpinGlass,144,P3,54,1,21478
IsingSpinGlass,144,P3,55,1,14872
IsingSpinGlass,144,P3,56,1,43311
IsingSpinGlass,144,P3,57,1,27549
IsingSpinGlass,144,P3,58,1,32145
IsingSpinGlass,144,P3,59,1,29353
IsingSpinGlass,144,P3,60,1,19447
IsingSpinGlass,144,P3,61,1,22887
IsingSpinGlass,144,P3,62,1,32178
IsingSpinGlass,144,P3,63,1,21650
IsingSpinGlass,144,P3,64,1,26046
IsingSpinGlass,144,P3,65,1,15973
IsingSpinGlass,144,P3,66,1,20172
IsingSpinGlass,144,P3,67,1,26470
IsingSpinGlass,144,P3,68,1,13462
IsingSpinGlass,144,P3,69,1,16776
IsingSpinGlass,144,P3,70,1,19090
IsingSpinGlass,144,P3,71,1,22222
IsingSpinGlass,144,P3,72,1,29215
IsingSpinGlass,144,P3,73,1,18678
IsingSpinGlass,144,P3,74,1,28019
IsingSpinGlass,144,P3,75,1,20280
IsingSpinGlass,144,P3,76,1,22151
IsingSpinGlass,144,P3,77,1,13653
IsingSpinGlass,144,P3,78,1,26452
IsingSpinGlass,144,P3,79,1,21587
IsingSpinGlass,144,P3,80,1,58777
IsingSpinGlass,144,P3,81,1,18442
IsingSpinGlass,144,P3,82,1,23964
IsingSpinGlass,144,P3,83,1,25511
IsingSpinGlass,144,P3,84,1,12955
IsingSpinGlass,144,P3,85,1,26375
IsingSpinGlass,144,P3,86,1,19394
IsingSpinGlass,144,P3,87,1,16212
IsingSpinGlass,144,P3,88,1,25616
IsingSpinGlass,144,P3,89,1,16718
IsingSpinGlass,144,P3,90,1,42716
IsingSpinGlass,144,P3,91,1,16625
IsingSpinGlass,144,P3,92,1,26716
IsingSpinGlass,144,P3,93,1,21099
IsingSpinGlass,144,P3,94,1,53436
IsingSpinGlass,144,P3,95,1,15556
IsingSpinGlass,144,P3,96,1,19726
IsingSpinGlass,144,P3,97,1,23313
IsingSpinGlass,144,P3,98,1,28465
IsingSpinGlass,144,P3,99,1,23764
IsingSpinGlass,169,Hill Climber,0,0.965866,71723223
IsingSpinGlass,169,Hill Climber,1,0.979095,12745789
IsingSpinGlass,169,Hill Climber,2,0.979095,14759
IsingSpinGlass,169,Hill Climber,3,0.971725,15182306
IsingSpinGlass,169,Hill Climber,4,0.971329,5044915
IsingSpinGlass,169,Hill Climber,5,0.972122,48404573
IsingSpinGlass,169,Hill Climber,6,0.978653,23719531
IsingSpinGlass,169,Hill Climber,7,0.972321,43641239
IsingSpinGlass,169,Hill Climber,8,0.978943,8966438
IsingSpinGlass,169,Hill Climber,9,0.965393,56363514
IsingSpinGlass,169,Hill Climber,10,0.965866,15894748
IsingSpinGlass,169,Hill Climber,11,0.971924,16079684
IsingSpinGlass,169,Hill Climber,12,0.972321,21580901
IsingSpinGlass,169,Hill Climber,13,0.98587,69564801
IsingSpinGlass,169,Hill Climber,14,0.978806,73610785
IsingSpinGlass,169,Hill Climber,15,0.965164,6034748
IsingSpinGlass,169,Hill Climber,16,0.979095,16958765
IsingSpinGlass,169,Hill Climber,17,0.972122,19393111
IsingSpinGlass,169,Hill Climber,18,0.971725,21251242
IsingSpinGlass,169,Hill Climber,19,0.978943,25949264
IsingSpinGlass,169,Hill Climber,20,0.978943,60621979
IsingSpinGlass,169,Hill Climber,21,0.978653,1760142
IsingSpinGlass,169,Hill Climber,22,0.964661,2279679
IsingSpinGlass,169,Hill Climber,23,0.978653,43267770
IsingSpinGlass,169,Hill Climber,24,0.972321,35423842
IsingSpinGlass,169,Hill Climber,25,0.972504,94555104
IsingSpinGlass,169,Hill Climber,26,0.979095,20475485
IsingSpinGlass,169,Hill Climber,27,0.978806,30884120
IsingSpinGlass,169,Hill Climber,28,0.965637,649137
IsingSpinGlass,169,Hill Climber,29,0.978943,39647504
IsingSpinGlass,169,Hill Climber,30,0.971924,12462342
IsingSpinGlass,169,Hill Climber,31,0.964661,5956246
IsingSpinGlass,169,Hill Climber,32,0.965164,13186323
IsingSpinGlass,169,Hill Climber,33,0.972122,30965887
IsingSpinGlass,169,Hill Climber,34,0.965393,13056080
IsingSpinGlass,169,Hill Climber,35,0.979095,33824953
IsingSpinGlass,169,Hill Climber,36,0.978653,86806827
IsingSpinGlass,169,Hill Climber,37,0.972504,27095128
IsingSpinGlass,169,Hill Climber,38,0.979095,49441477
IsingSpinGlass,169,Hill Climber,39,0.978806,4908587
IsingSpinGlass,169,Hill Climber,40,0.964661,14153360
IsingSpinGlass,169,Hill Climber,41,0.972702,59124549
IsingSpinGlass,169,Hill Climber,42,0.964905,13458052
IsingSpinGlass,169,Hill Climber,43,0.958191,6979005
IsingSpinGlass,169,Hill Climber,44,0.959045,3822354
IsingSpinGlass,169,Hill Climber,45,0.972122,67272640
IsingSpinGlass,169,Hill Climber,46,0.972122,16309895
IsingSpinGlass,169,Hill Climber,47,0.965393,170462
IsingSpinGlass,169,Hill Climber,48,0.98587,17160969
IsingSpinGlass,169,Hill Climber,49,0.972122,14329634
IsingSpinGlass,169,Hill Climber,50,0.971725,6095483
IsingSpinGlass,169,Hill Climber,51,0.972122,6599657
IsingSpinGlass,169,Hill Climber,52,0.972122,55833021
IsingSpinGlass,169,Hill Climber,53,0.979095,6703156
IsingSpinGlass,169,Hill Climber,54,0.971924,67108990
IsingSpinGlass,169,Hill Climber,55,0.971924,35928354
IsingSpinGlass,169,Hill Climber,56,0.971924,5734023
IsingSpinGlass,169,Hill Climber,57,0.985962,50525564
